id,org_id,org_name,name,aka,website,social_media,clli,notes,net_count,ix_count,carrier_count,sales_email,sales_phone,region_continent,created,updated,status,address1,address2,city,country,state,zipcode,latitude,longitude
129,11604,IWB,IWB Datacenter Basel,IWB Telekom,https://telekom.iwb.ch/,"[{'service': 'website', 'identifier': 'https://telekom.iwb.ch/'}]",,ISAE 3402,24,2,4,,,Europe,2010-07-29T00:00:00Z,2025-11-26T14:02:19Z,ok,Dachsfelderstrasse 17,,Basel,CH,,4053,47.546259,7.582093
130,8592,Digital Realty,Digital Realty Madrid MAD1-2,"Interxion Madrid (MAD1, MAD2)",https://www.digitalrealty.com/data-centers/madrid/calle-albasanz-71-madrid-spain,"[{'service': 'website', 'identifier': 'https://www.digitalrealty.com/data-centers/madrid/calle-albasanz-71-madrid-spain'}]",,,228,8,13,sales@digitalrealty.com,+340917894850,Europe,2010-07-29T00:00:00Z,2025-09-26T22:42:16Z,ok,C/ Albasanz 71,,Madrid,ES,,28037,40.439323,-3.621211
135,118,Colt Technology Services Group,Level(3) Brussels,,http://www.level3.com/,"[{'service': 'website', 'identifier': 'http://www.level3.com/'}]",,,22,2,3,,,Europe,2010-07-29T00:00:00Z,2025-10-03T00:02:13Z,ok,Leon Grosjeanlaan 2,,Brussels,BE,,1140,50.857721,4.412116
138,9273,CSUC,CSUC Campus Nord,,http://www.catnix.net/EN/,"[{'service': 'website', 'identifier': 'http://www.catnix.net/EN/'}]",,,8,1,0,,,Europe,2010-07-29T00:00:00Z,2025-09-26T22:42:16Z,ok,"Gran Capita, 2 - 4 (Edifici Nexus)",,Barcelona,ES,,E-08034,41.387314,2.111883
139,2,"Equinix, Inc.","Equinix GV1 - Geneva, City",,https://www.equinix.com/locations/switzerland-colocation/geneva-data-centers/gv1/,"[{'service': 'website', 'identifier': 'https://www.equinix.com/locations/switzerland-colocation/geneva-data-centers/gv1/'}]",,"This facility is part of an Equinix Campus with diverse, sub-10km [Campus Cross Connects] (https://www.equinix.com/resources/data-sheets/cross-connects/) available to the following IBX's:

[Geneva GV2] (https://www.peeringdb.com/fac/826)",36,2,4,,,Europe,2010-07-29T00:00:00Z,2025-09-26T22:42:16Z,ok,Rue de la Confédération 6,,Geneva,CH,GE,1204,46.203607,6.144251
148,8592,Digital Realty,Digital Realty Copenhagen CPH1-3,,https://www.digitalrealty.com/data-centers/copenhagen/industriparken-area-ballerup-denmark,"[{'service': 'website', 'identifier': 'https://www.digitalrealty.com/data-centers/copenhagen/industriparken-area-ballerup-denmark'}]",,,93,7,13,sales@digitalrealty.com,+45044822300,Europe,2010-07-29T00:00:00Z,2025-09-26T22:42:17Z,ok,Industriparken 20A,Ballerup,Copenhagen,DK,,2750,55.728092,12.377482
152,237,MMTS-9 JSC,Moscow M9,,http://www.mmts9.ru,"[{'service': 'website', 'identifier': 'http://www.mmts9.ru'}]",,,271,11,4,,,Europe,2010-07-29T00:00:00Z,2025-09-26T22:42:18Z,ok,"7, Butlerova street",,Moscow,RU,,"117485,",55.652639,37.528861
153,297,NorthC Deutschland GmbH,NorthC Duesseldorf,DUS-01,http://www.northcdatacenters.de,"[{'service': 'website', 'identifier': 'http://www.northcdatacenters.de'}]",,,12,2,2,,,Europe,2010-07-29T00:00:00Z,2025-12-02T15:17:26Z,ok,In Der Steele 37A,,Düsseldorf,DE,North Rhine-Westphalia,40599,51.18819,6.86728
154,244,Telnet,Telnet Caldera Milan,,https://www.telnet.it,"[{'service': 'website', 'identifier': 'https://www.telnet.it'}]",,,9,2,3,sales@telnet.it,+390382529751,Europe,2010-07-29T00:00:00Z,2025-09-26T22:42:18Z,ok,Via Caldera 21 - Easy Point (Building F),,Milan,IT,Italy,20153,45.476177,9.103887
155,248,Speedbone GmbH,Speedbone Berlin,,https://www.speedbone.de,"[{'service': 'website', 'identifier': 'https://www.speedbone.de'}]",BRLNGE,,44,6,4,,,Europe,2010-07-29T00:00:00Z,2025-09-26T22:42:18Z,ok,Alboinstr. 36 - 42,Alboin-Kontor,Berlin,DE,DE,12103,52.465779,13.369905
156,2,"Equinix, Inc.","Equinix SK1 - Stockholm, Bromma",,https://www.equinix.com/locations/europe-colocation/sweden-colocation/stockholm-data-centers/sk1/,"[{'service': 'website', 'identifier': 'https://www.equinix.com/locations/europe-colocation/sweden-colocation/stockholm-data-centers/sk1/'}]",,"This facility has diverse, sub-10km [Fiber Connect] (https://docs.equinix.com/en-us/Content/Interconnection/Fiber-Connect/FC-fiber-connect.htm) routes available to the following IBX's:

[Stockholm SK3] (https://www.peeringdb.com/fac/3193)",115,14,15,,,Europe,2010-07-29T00:00:00Z,2025-09-26T22:42:18Z,ok,Mariehällsvägen 36,,Stockholm,SE,,S-161 02,59.362574,17.955657
157,945,NTS Workspace AG,colobern.ch Bern,,http://www.colobern.ch/,"[{'service': 'website', 'identifier': 'http://www.colobern.ch/'}]",,,16,1,0,,,Europe,2010-07-29T00:00:00Z,2025-09-26T22:42:18Z,ok,Wölflistrasse 1D,3006 Bern,Bern,CH,Bern,3006,46.964845,7.478187
158,942,GlobalConnect Group,GlobalConnect Taastrup 1 (CPH1),"TAAS1, TAAS11, TAAS41",https://www.globalconnect.dk/tjenester/datacenter,"[{'service': 'website', 'identifier': 'https://www.globalconnect.dk/tjenester/datacenter'}]",,,52,7,6,,,Europe,2010-07-29T00:00:00Z,2025-09-26T22:42:19Z,ok,Hørskætten 3-5 and 12,2630 Taastrup,Taastrup,DK,,2630,55.662,12.301459
164,2,"Equinix, Inc.","Equinix DB1 - Dublin, CityWest",,https://www.equinix.com/locations/ireland-colocation/dublin-data-centers/db1/,"[{'service': 'website', 'identifier': 'https://www.equinix.com/locations/ireland-colocation/dublin-data-centers/db1/'}]",,"Connectivity within the Dublin metro using [Fibre Connect] (https://www.equinix.com/resources/data-sheets/fiber-connect) is available to the following IBX's:

[Dublin DB2] (https://www.peeringdb.com/fac/178)",46,4,3,,,Europe,2010-07-29T00:00:00Z,2025-09-26T22:42:19Z,ok,"Unit 4027, Kingswood Road","City West Business Campus, Saggart",Dublin,IE,,,53.296306,-6.41897
166,1152,"Verizon Communications, Inc.",Verizon Madrid,,http://www.verizonenterprise.com,"[{'service': 'website', 'identifier': 'http://www.verizonenterprise.com'}]",,,4,0,0,,,Europe,2010-07-29T00:00:00Z,2025-09-26T22:42:20Z,ok,C/ Yecora 4,,Madrid,ES,,,40.447968,-3.574684
177,8592,Digital Realty,Digital Realty Dublin DUB1-2,Interxion Dublin (DUB1 & DUB2),https://www.digitalrealty.com/data-centers/dublin/unit-35-lavery-avenue-parkwest-dublin-ireland,"[{'service': 'website', 'identifier': 'https://www.digitalrealty.com/data-centers/dublin/unit-35-lavery-avenue-parkwest-dublin-ireland'}]",,"DUB1 and DUB2 are interconnected with redundant dark fibre. It is possible to connect between either of the data centes with a standard cross connect.

There is also a pre-installed Metro Connect solution between DUB1&2 and DUB3.1G and 10G connections with 3 day provisioning SLA. 40G and 100G available, details on application.",57,4,5,sales@digitalrealty.com,+35314344900,Europe,2010-07-29T00:00:00Z,2025-09-26T22:42:21Z,ok,Unit 35 Lavery Avenue,Park West Business Park,Dublin,IE,,,53.334251,-6.365538
178,2,"Equinix, Inc.","Equinix DB2 - Dublin, Kilcarbery",,https://www.equinix.com/locations/ireland-colocation/dublin-data-centers/db2/,"[{'service': 'website', 'identifier': 'https://www.equinix.com/locations/ireland-colocation/dublin-data-centers/db2/'}]",,"Connectivity within the Dublin metro using [Fibre Connect] (https://www.equinix.com/resources/data-sheets/fiber-connect) is available to the following IBX's:

[Dublin DB1] (https://www.peeringdb.com/fac/164)",50,3,3,,,Europe,2010-07-29T00:00:00Z,2025-09-26T22:42:21Z,ok,Kilcarbery Business Park,Nangor Road,Dublin,IE,,,53.318647,-6.439957
179,2,"Equinix, Inc.",Equinix MD1 - Madrid,,https://www.equinix.com/locations/spain-colocation/madrid-data-centers/md1/,"[{'service': 'website', 'identifier': 'https://www.equinix.com/locations/spain-colocation/madrid-data-centers/md1/'}]",,Formerly ITconic Madrid-1,15,1,5,,,Europe,2010-07-29T00:00:00Z,2025-09-26T22:42:21Z,ok,Calle Isabel Colbrand 6-8,,Madrid,ES,,28050,40.513497,-3.671891
180,8592,Digital Realty,Digital Realty Dublin DUB10,Interxion Dublin (Blanchardstown),https://www.digitalrealty.com/data-centers/dublin/blanchardstown-corp-pk-unit-9-dublin,"[{'service': 'website', 'identifier': 'https://www.digitalrealty.com/data-centers/dublin/blanchardstown-corp-pk-unit-9-dublin'}]",,,7,0,1,sales@digitalrealty.com,+35314344900,Europe,2010-07-29T00:00:00Z,2025-09-26T22:42:21Z,ok,Unit 9 Blanchardstown Corporate Park,Blanchardstown,Dublin,IE,,,53.412081,-6.366707
181,77,Global Switch,Global Switch Paris,,https://www.globalswitch.com/locations/paris,"[{'service': 'website', 'identifier': 'https://www.globalswitch.com/locations/paris'}]",,,31,0,5,salesparis@globalswitch.com,+33155900460,Europe,2010-07-29T00:00:00Z,2025-09-26T22:42:21Z,ok,7-9 rue petit,,Paris,FR,,92110,48.899823,2.296095
185,297,NorthC Deutschland GmbH,NorthC Nürnberg,NUE-01,https://northcdatacenters.de,"[{'service': 'website', 'identifier': 'https://northcdatacenters.de'}]",,"This facility is in the area of Nuremberg, Germany.",19,2,4,marketing@northcdatacenters.de,+4991289909300,Europe,2010-07-29T00:00:00Z,2025-12-02T15:15:59Z,ok,Am Tower 5,,Nuremberg,DE,Bavaria,90475,49.38991,11.17706
187,305,Versatel,Versatel Gent (Handelsdok Center),,http://www.versatel.be/,"[{'service': 'website', 'identifier': 'http://www.versatel.be/'}]",,,0,0,0,,,Europe,2010-07-29T00:00:00Z,2025-09-26T22:42:22Z,ok,Stapelplein 70B,,Ghent,BE,,9000,51.063866,3.734616
190,314,LCL Belgium,LCL Antwerp,,http://www.lcl.be,"[{'service': 'website', 'identifier': 'http://www.lcl.be'}]",,,14,2,1,info@lcl.be,+3227097020,Europe,2010-07-29T00:00:00Z,2025-09-26T22:42:22Z,ok,Noorderlaan 133,,Antwerp,BE,,2000,51.264294,4.402951
191,305,Versatel,Versatel Antwerp,,http://www.versatel.be,"[{'service': 'website', 'identifier': 'http://www.versatel.be'}]",,,0,0,0,,,Europe,2010-07-29T00:00:00Z,2025-09-26T22:42:22Z,ok,Noorderlaan 113,,Antwerp,BE,,2030,51.262686,4.41733
192,297,NorthC Deutschland GmbH,NorthC Munich 2,,http://www.northcdatacenters.de,"[{'service': 'website', 'identifier': 'http://www.northcdatacenters.de'}]",,,19,1,4,,,Europe,2010-07-29T00:00:00Z,2025-12-02T15:18:01Z,ok,Wamslerstrasse 8,,Munich,DE,,81829,48.135973,11.662742
193,314,LCL Belgium,LCL Brussels (Diegem),LCL Brussels North,http://www.lcl.be/,"[{'service': 'website', 'identifier': 'http://www.lcl.be/'}]",,LCL Diegem or LCL Brussels North is the best connected data centre in Belgium. Please send us an email for the carrier list. We have also ECX Fabric available for direcet connections to cloud providers.,47,3,2,sales@lcl.be,+3227097020,Europe,2010-07-29T00:00:00Z,2025-09-26T22:42:23Z,ok,Kouterveldstraat 13,Diegem,Brussels,BE,,1831,50.887474,4.455068
203,339,Treureal Property Management GmbH,Deutschherrnkarree,,http://www.deutschherrnkarree.de/,"[{'service': 'website', 'identifier': 'http://www.deutschherrnkarree.de/'}]",,,15,1,3,,,Europe,2010-07-29T00:00:00Z,2025-09-26T22:42:23Z,ok,Deutschherrnstraße 15-19,Hochstraße 14-16,Nuremberg,DE,Bavaria,90429,49.453955,11.063356
206,343,AB Stokab,"STOKAB KN5, Södermalm",,http://www.stokab.se,"[{'service': 'website', 'identifier': 'http://www.stokab.se'}]",,,18,0,4,,,Europe,2010-07-29T00:00:00Z,2025-09-26T22:42:23Z,ok,Zinkens Väg 47,,Stockholm,SE,,11741,59.31535,18.045546
207,343,AB Stokab,"STOKAB KN6, Hammarby",,http://www.stokab.se,"[{'service': 'website', 'identifier': 'http://www.stokab.se'}]",,,9,0,3,,,Europe,2010-07-29T00:00:00Z,2025-09-26T22:42:24Z,ok,Kalmgatan 4,,Stockholm,SE,,12145,59.298407,18.089786
208,8592,Digital Realty,Digital Realty Stockholm STO1-6,"Interxion Stockholm (STO1, STO2, STO3, STO4, STO5 & STO6)",https://www.interxion.com/,"[{'service': 'website', 'identifier': 'https://www.interxion.com/'}]",,,125,12,15,Nordic@interxion.com,+46850102700,Europe,2010-07-29T00:00:00Z,2025-09-26T22:42:24Z,ok,Esbogatan 11,Kista,Stockholm,SE,,16494,59.422226,17.916696
212,355,TCNPP,Spaanse Kubus Rotterdam,,http://www.tcnpp.com/,"[{'service': 'website', 'identifier': 'http://www.tcnpp.com/'}]",,,16,2,1,,,Europe,2010-07-29T00:00:00Z,2025-09-26T22:42:24Z,ok,Vlaardingweg 62 - 415,,Rotterdam,NL,,3044,51.930359,4.414322
213,358,Unilogic Networks B.V.,Unilogic Networks Datacenter Sittard,,http://www.unilogicnetworks.net/,"[{'service': 'website', 'identifier': 'http://www.unilogicnetworks.net/'}]",,This facility has been closed.,1,1,2,,,Europe,2010-07-29T00:00:00Z,2025-12-16T08:24:10Z,ok,Bergerweg 120,,Sittard,NL,Limburg,6135KD,50.995925,5.845593
214,8089,CE Colo Czech s.r.o.,CE Colo Prague,Sitel Praha,http://www.cecolo.com/,"[{'service': 'website', 'identifier': 'http://www.cecolo.com/'}]",,main regional interconnection facility with ~100 networks present,145,7,9,info@cecolo.com,,Europe,2010-07-29T00:00:00Z,2025-09-26T22:42:24Z,ok,Nad Elektrarnou 1428/47,,Prague,CZ,,10600,50.060164,14.482978
215,364,"Radiokomunikace, a.s.",DC Tower Zizkov CRa,TVPM Prague Zizkov,https://www.cra.cz,"[{'service': 'website', 'identifier': 'https://www.cra.cz'}]",,,15,2,1,velkoobchod@cra.cz,+420242411111,Europe,2010-07-29T00:00:00Z,2025-09-26T22:42:25Z,ok,Mahlerovy sady 1,,Prague,CZ,Prague,130 00,50.08103,14.451122
216,366,"GTS Novera, a.s.",GTS Telehouse Prague,,http://www.gtsnovera.cz/,"[{'service': 'website', 'identifier': 'http://www.gtsnovera.cz/'}]",,,17,2,0,,,Europe,2010-07-29T00:00:00Z,2025-09-26T22:42:25Z,ok,Vinohradská 190,,Prague,CZ,,13000,50.078094,14.475889
217,368,"T-Systems Pragonet, a.s.",Pragonet Telehouse Prague,,http://www.pragonet.cz/,"[{'service': 'website', 'identifier': 'http://www.pragonet.cz/'}]",,,1,0,0,,,Europe,2010-07-29T00:00:00Z,2025-09-26T22:42:25Z,ok,5. května 65,,Prague,CZ,,14000,50.062152,14.428607
218,28858,Arelion,Arelion Dusseldorf DDF/B,,https://www.arelion.com/,"[{'service': 'website', 'identifier': 'https://www.arelion.com/'}]",,,13,2,2,,,Europe,2010-07-29T00:00:00Z,2025-09-26T22:42:25Z,ok,In der Steele 43,,Düsseldorf,DE,,40599,51.188,6.86608
220,376,BCE,BCE Colocation Luxembourg,,https://www.bce.lu,"[{'service': 'website', 'identifier': 'https://www.bce.lu'}]",,,14,1,2,,,Europe,2010-07-29T00:00:00Z,2025-09-26T22:42:25Z,ok,"43, Boulevard Pierre Frieden",,Luxembourg,LU,Luxembourg,1543,49.637537,6.163425
222,10041,Telia Company,Telia Telehouse Copenhagen,,http://www.telia.dk/,"[{'service': 'website', 'identifier': 'http://www.telia.dk/'}]",,,18,0,4,,,Europe,2010-07-29T00:00:00Z,2025-09-26T22:42:25Z,ok,Sydvestvej 100,Glostrup,Copenhagen,DK,,2600,55.661921,12.377342
226,8592,Digital Realty,Digital Realty Marseille MRS1-3,"Interxion Marseille (MRS1, MRS2, MRS3, MRS4)",https://www.interxion.com/,"[{'service': 'website', 'identifier': 'https://www.interxion.com/'}]",,"Interxion offer Metro Connect services between MRS1 and MRS2/3/4.  Metro Connect services can be dark fibre (three separate routes routes available), or protected Managed Wave (10Gbps or 100Gbs).",211,10,21,,,Europe,2010-07-29T00:00:00Z,2025-09-26T22:42:26Z,ok,MRS1: 40 Avenue Roger Salengro,"MRS2/3: Port of Marseille, Gate 4; Chemin du Littoral",Marseille,FR,,MRS1: 13003  MRS2/3: 13015,43.310818,5.373865
229,2,"Equinix, Inc.","Equinix PA1 - Paris, Roissy",,https://www.equinix.com/locations/france-colocation/paris-data-centers/pa1/,"[{'service': 'website', 'identifier': 'https://www.equinix.com/locations/france-colocation/paris-data-centers/pa1/'}]",PARSFR,,8,0,0,,,Europe,2010-07-29T00:00:00Z,2025-09-26T22:42:26Z,ok,"Rue de la Belle Etoile, 167",Paris Nord 2,Roissy-en-France,FR,Paris,95948,48.983691,2.507095
230,365,"Cogent Communications, Inc.",Cogent Lille,,http://www.cogentco.com/htdocs/pops.php,"[{'service': 'website', 'identifier': 'http://www.cogentco.com/htdocs/pops.php'}]",,,7,1,3,,,Europe,2010-07-29T00:00:00Z,2025-09-26T22:42:26Z,ok,72 rue Jenner,,Lille,FR,,59000,50.63768,3.090551
231,399,MULTICOMS FACILITIES MANAGEMENT,Multicoms Paris (Velizy),,http://www.multicoms.net/content/view/12/58/,"[{'service': 'website', 'identifier': 'http://www.multicoms.net/content/view/12/58/'}]",,,1,0,0,,,Europe,2010-07-29T00:00:00Z,2025-09-26T22:42:26Z,ok,6 Allée Latécoère,,Paris,FR,,78147,48.785043,2.209917
232,41935,UltraEdge,UltraEdge Bordeaux,,https://www.ultraedge.com,"[{'service': 'website', 'identifier': 'https://www.ultraedge.com'}]",,Previously SFR,28,1,6,,,Europe,2010-07-29T00:00:00Z,2025-10-08T07:58:28Z,ok,3 Rue du Dr Gabriel Péri,,Bordeaux,FR,,33000,44.889171,-0.557446
233,41935,UltraEdge,UltraEdge Strasbourg,,https://www.ultraedge.com,"[{'service': 'linkedin', 'identifier': 'ultra-edge'}, {'service': 'website', 'identifier': 'https://www.ultraedge.com'}]",,"Le data center est implanté sur un vaste site sécurisé, idéalement positionné pour répondre aux besoins régionaux et transfrontaliers.
 
Capacités d’hébergement : 24 000 m² de surfaces d’hébergement réparties sur les 4 espaces du site, niveau de Tier III",38,1,4,,,Europe,2010-07-29T00:00:00Z,2025-11-28T14:43:13Z,ok,1 rue du Havre,,Strasbourg,FR,,67000,48.569149,7.781145
235,7200,Ericsson Broadcast Services Netherlands,Mediagateway,,,[],,,26,1,6,,,Europe,2010-07-29T00:00:00Z,2025-09-26T22:42:27Z,ok,Koos Postemalaan 2,,Hilversum,NL,NH,1217 ZC,52.241526,5.169722
236,8592,Digital Realty,"Digital Realty Amsterdam AMS1, AMS4",,https://www.digitalrealty.com,"[{'service': 'website', 'identifier': 'https://www.digitalrealty.com'}]",AMSTNL,,7,0,2,sales@digitalrealty.com,+31208807700,Europe,2010-07-29T00:00:00Z,2025-09-26T22:42:27Z,ok,Gyroscoopweg 60-62,,Amsterdam,NL,,1042 AC,52.399861,4.842597
238,4570,NorthC Datacenters,NorthC Oude Meer,NL-OUM-01,https://www.northcdatacenters.com/,"[{'service': 'website', 'identifier': 'https://www.northcdatacenters.com/'}]",AMSTNL,"This facility is in the area of Amsterdam, Netherlands.",31,2,8,,+31886233000,Europe,2010-07-29T00:00:00Z,2025-09-26T22:42:27Z,ok,Fokkerweg 300,,Oude Meer,NL,Noord-Holland,1438 AN,52.29257,4.788162
239,4570,NorthC Datacenters,NorthC Aalsmeer,NL-AAM-01,https://www.northcdatacenters.com/,"[{'service': 'website', 'identifier': 'https://www.northcdatacenters.com/'}]",,"This facility is in the area of Amsterdam, Netherlands.",6,1,5,,+31886233000,Europe,2010-07-29T00:00:00Z,2025-09-26T22:42:27Z,ok,Lakenblekerstraat 13,,Aalsmeer,NL,Noord-Holland,1431 GE,52.259795,4.774186
241,416,UNITED COLO GmbH / NGZ-Server.de,UNITED COLO GmbH / NGZ-Server.de Coburg,,http://www.unitedcolo.de,"[{'service': 'website', 'identifier': 'http://www.unitedcolo.de'}]",,,0,0,0,,,Europe,2010-07-29T00:00:00Z,2025-09-26T22:42:27Z,ok,Sonntagsanger 1,,Coburg,DE,,96450,50.254995,10.95877
243,7980,Pulsant,Pulsant Newcastle NE-1 (Central),,http://www.pulsant.com/,"[{'service': 'website', 'identifier': 'http://www.pulsant.com/'}]",,,6,0,0,,,Europe,2010-07-29T00:00:00Z,2025-09-26T22:42:27Z,ok,5 Bridge View,Stepney Ln,Newcastle upon Tyne,GB,,NE1 6PN,54.972886,-1.603213
